web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715297897-80","https://infinitediscs.com/brand/innova","Condor","https://infinitediscs.com/innova-condor","Condor","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Beginner","3.0/4.0/0.0/2.0","3/4.3/-0.2/1.8","(18 Reviews)","4.33"
"1715297902-81","https://infinitediscs.com/brand/innova","Commander","https://infinitediscs.com/innova-commander","Commander","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","5.0/3.0/0.0/4.0","5.2/3.2/0/3.8","(3 Reviews)","3.67"
"1715297906-82","https://infinitediscs.com/brand/innova","Cobra","https://infinitediscs.com/innova-cobra","Cobra","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Beginner","4.0/5.0/-2.0/2.0","4/5/-2/1.9","(37 Reviews)","4.81"
"1715297911-83","https://infinitediscs.com/brand/innova","Caiman","https://infinitediscs.com/innova-caiman","Caiman","Innova","Primary Use: Mid Range","Stability: Very Overstable","Recommended Skill Level: Advanced, Everyone","5.5/2.0/0.0/4.0","5.1/2.3/0/3.7","(62 Reviews)","4.37"
"1715297915-84","https://infinitediscs.com/brand/innova","Bulldog","https://infinitediscs.com/innova-bulldog","Bulldog","Innova","Primary Use: Mid Range","Stability: Overstable","Recommended Skill Level:","4.0/3.0/0.0/2.0","4/3/0/2","(3 Reviews)","4.33"
"1715297920-85","https://infinitediscs.com/brand/innova","Barracuda","https://infinitediscs.com/innova-barracuda","Barracuda","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level:","5.0/4.0/-2.0/3.0","5/4/-2/3","(1 Reviews)","4"
"1715297924-86","https://infinitediscs.com/brand/innova","Avatar","https://infinitediscs.com/innova-avatar","Avatar","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Everyone","5.0/4.0/0.0/2.0","5/4.1/0/2","(10 Reviews)","4.1"
"1715297929-87","https://infinitediscs.com/brand/innova","Atlas","https://infinitediscs.com/innova-atlas","Atlas","Innova","Primary Use: Mid Range","Stability: Stable","Recommended Skill Level: Beginner, Intermediate, Everyone","5.0/4.0/0.0/1.0","5/4.6/-0.1/1","(80 Reviews)","4.45"
"1715297934-88","https://infinitediscs.com/brand/innova","Whippet","https://infinitediscs.com/innova-whippet","Whippet","Innova","Primary Use: Control Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","6.0/3.0/1.0/5.0","6/3.1/1/4.9","(21 Reviews)","4.05"
"1715297939-89","https://infinitediscs.com/brand/innova","Viper","https://infinitediscs.com/innova-viper","Viper","Innova","Primary Use: Control Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","6.0/4.0/1.0/5.0","6.1/4.1/1/4.9","(27 Reviews)","4.44"
"1715297943-90","https://infinitediscs.com/brand/innova","Viking","https://infinitediscs.com/innova-viking","Viking","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate","9.0/4.0/-1.0/2.0","9/4/-1/2","(29 Reviews)","4.59"
"1715297947-91","https://infinitediscs.com/brand/innova","Valkyrie","https://infinitediscs.com/innova-valkyrie","Valkyrie","Innova","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner, Intermediate","9.0/4.0/-2.0/2.0","8.9/4.1/-2/2","(250 Reviews)","4.48"
"1715297953-92","https://infinitediscs.com/brand/innova","TL3","https://infinitediscs.com/innova-tl3","TL3","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Beginner, Intermediate","8.0/4.0/-1.0/1.0","7.9/4.1/-0.6/1.1","(73 Reviews)","4.59"
