web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715299762-61","https://infinitediscs.com/brand/latitude-64","Musket","https://infinitediscs.com/latitude-64-musket","Musket","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate","10.0/5.0/-0.5/2.0","10/5/-0.7/2.2","(36 Reviews)","4.6"
"1715299767-62","https://infinitediscs.com/brand/latitude-64","Missilen","https://infinitediscs.com/latitude-64-missilen","Missilen","Latitude 64","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","15.0/3.0/-0.5/4.5","14.9/3.2/-0.4/4","(38 Reviews)","4.13"
"1715299771-63","https://infinitediscs.com/brand/latitude-64","Knight","https://infinitediscs.com/latitude-64-knight","Knight","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Everyone","14.0/4.0/-1.5/3.0","14/4.2/-1.7/3.2","(21 Reviews)","4.1"
"1715299775-64","https://infinitediscs.com/brand/latitude-64","Havoc","https://infinitediscs.com/latitude-64-havoc","Havoc","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Advanced","13.0/5.0/-1.0/3.0","12.9/5.1/-1.3/2.6","(56 Reviews)","4.63"
"1715299779-65","https://infinitediscs.com/brand/latitude-64","Halo","https://infinitediscs.com/latitude-64-halo","Halo","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Advanced","13.0/5.0/-0.5/3.0","12.9/5/-0.6/2.8","(54 Reviews)","4.46"
"1715299786-66","https://infinitediscs.com/brand/latitude-64","Grace","https://infinitediscs.com/latitude-64-grace","Grace","Latitude 64","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","11.0/6.0/-1.0/2.0","11/6/-1/2","(23 Reviews)","4.83"
"1715299791-67","https://infinitediscs.com/brand/latitude-64","Gladiator","https://infinitediscs.com/latitude-64-gladiator","Gladiator","Latitude 64","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","13.0/5.0/0.0/3.5","13/5.1/0/3.3","(29 Reviews)","4.28"
"1715299795-68","https://infinitediscs.com/brand/latitude-64","Flow","https://infinitediscs.com/latitude-64-flow","Flow","Latitude 64","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","11.0/6.0/-0.5/2.0","11/5.9/-0.7/2.1","(59 Reviews)","4.61"
"1715299799-69","https://infinitediscs.com/brand/latitude-64","Cutlass","https://infinitediscs.com/latitude-64-cutlass","Cutlass","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate","13.0/5.0/0.0/3.5","12.9/4.9/0/3.3","(24 Reviews)","4.79"
"1715299804-70","https://infinitediscs.com/brand/latitude-64","Bolt","https://infinitediscs.com/latitude-64-bolt","Bolt","Latitude 64","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate, Advanced","13.0/6.0/-2.0/3.0","12.9/6/-2.3/2.6","(89 Reviews)","4.26"
"1715299808-71","https://infinitediscs.com/brand/latitude-64","Blitz","https://infinitediscs.com/latitude-64-blitz","Blitz","Latitude 64","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level:","11.0/3.0/0.0/4.0","11.4/3.3/0/3.8","(19 Reviews)","4.26"
"1715299813-72","https://infinitediscs.com/brand/latitude-64","Ballista Pro","https://infinitediscs.com/latitude-64-ballista-pro","Ballista Pro","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","14.0/4.0/0.0/3.0","13.9/4.3/-0.3/2.9","(60 Reviews)","4.65"
"1715299817-73","https://infinitediscs.com/brand/latitude-64","Ballista","https://infinitediscs.com/latitude-64-ballista","Ballista","Latitude 64","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Advanced","14.0/5.0/-1.0/3.0","13.9/4.9/-1/2.9","(59 Reviews)","4.33"
